IMF1(t-1),IMF1(t-2),IMF1(t-3),IMF2(t-1),IMF2(t-2),IMF2(t-3),IMF3(t-1),IMF3(t-2),IMF3(t-3),IMF4(t-1),IMF4(t-2),IMF4(t-3),IMF5(t-1),IMF5(t-2),IMF5(t-3),IMF6(t-1),IMF6(t-2),IMF6(t-3),IMF7(t-1),IMF7(t-2),IMF7(t-3),IMF8(t-1),IMF8(t-2),IMF8(t-3),IMF9(t-1),IMF9(t-2),IMF9(t-3),IMF10(t-1),IMF10(t-2),IMF10(t-3),IMF11(t-1),IMF11(t-2),IMF11(t-3),Tar
-0.356270592,-0.452164881,-0.390005944,-0.305386741,-0.431112513,-0.156476286,-0.38350097,0.130905125,0.053915608,-0.064612192,0.023337574,0.049610373,0.09499413,0.04728281,-0.014229816,-0.087896757,0.005406233,0.01466514,-0.087614142,-0.040020981,0.011351559,0.055478079,-0.015773012,-0.104547534,-0.047772461,-0.010238425,0.044977493,-0.126733473,-0.043622771,0.155609986,0.00341273,0.10358419,-0.107315416,-0.653015592
-0.390005944,-0.431112513,-0.404856398,-0.356270592,-0.38350097,-0.067486537,-0.311459927,0.053915608,-0.064612192,-0.149825194,-0.047772461,0.04728281,0.005406233,0.01466514,-0.015227971,0.055478079,-0.104547534,-0.036535701,-0.125404199,-0.087614142,-0.040020981,-0.014229816,0.023337574,-0.015055155,0.088056541,-0.156476286,0.122293685,-0.043622771,0.044977493,-0.010238425,-0.107315416,0.00341273,-0.22613887,-0.270404012
-0.404856398,-0.38350097,-0.400007454,-0.390005944,-0.311459927,0.120013343,-0.218694692,-0.064612192,-0.149825194,-0.142079839,0.088056541,0.01466514,-0.104547534,-0.036535701,0.018604058,-0.014229816,-0.015055155,-0.081622849,-0.148470965,-0.125404199,-0.087614142,-0.015227971,-0.047772461,0.109026784,-0.053095658,-0.067486537,0.174280285,0.044977493,0.122293685,-0.156476286,-0.22613887,-0.107315416,-0.350248207,-0.639495794
-0.400007454,-0.311459927,-0.375611183,-0.404856398,-0.218694692,0.122999074,-0.110302627,-0.149825194,-0.142079839,-0.039518292,-0.053095658,-0.036535701,-0.015055155,-0.081622849,0.003863201,-0.015227971,0.109026784,-0.094954318,-0.153640363,-0.148470965,-0.125404199,0.018604058,0.088056541,0.022892483,-0.08317534,0.120013343,0.192176833,0.122293685,0.174280285,-0.067486537,-0.350248207,-0.22613887,-0.476573035,-1.120111333
-0.375611183,-0.218694692,-0.332783074,-0.400007454,-0.110302627,-0.060614359,0.007504601,-0.142079839,-0.039518292,0.095274028,-0.08317534,-0.081622849,0.109026784,-0.094954318,-0.036281055,0.018604058,0.022892483,-0.063814799,-0.139917426,-0.153640363,-0.148470965,0.003863201,-0.053095658,-0.107920993,0.174974037,0.122999074,0.173952472,0.174280285,0.192176833,0.120013343,-0.476573035,-0.350248207,-0.601878172,-0.464685912
-0.332783074,-0.110302627,-0.273551003,-0.375611183,0.007504601,-0.149350077,0.127757995,-0.039518292,0.095274028,0.173147189,0.174974037,-0.094954318,0.022892483,-0.063814799,0.054542695,0.003863201,-0.107920993,0.003206591,-0.108651123,-0.139917426,-0.153640363,-0.036281055,-0.08317534,-0.028198181,-0.077077213,-0.060614359,0.124410187,0.192176833,0.173952472,0.122999074,-0.601878172,-0.476573035,-0.722865676,-0.520571747
-0.273551003,0.007504601,-0.200758678,-0.332783074,0.127757995,-0.008012191,0.24314681,0.095274028,0.173147189,0.138191109,-0.077077213,-0.063814799,-0.107920993,0.003206591,-0.039233599,-0.036281055,-0.028198181,0.078226488,-0.063405816,-0.108651123,-0.139917426,0.054542695,0.174974037,0.101036866,-0.119919092,-0.149350077,0.053991816,0.173952472,0.124410187,-0.060614359,-0.722865676,-0.601878172,-0.836279304,-0.249450033
-0.200758678,0.127757995,-0.117928163,-0.273551003,0.24314681,0.145061385,0.346467774,0.173147189,0.138191109,0.008811694,-0.119919092,0.003206591,-0.028198181,0.078226488,-0.012553145,0.054542695,0.101036866,0.126219605,-0.009551157,-0.063405816,-0.108651123,-0.039233599,-0.077077213,0.030367861,0.175135816,-0.008012191,-0.023427758,0.124410187,0.053991816,-0.149350077,-0.836279304,-0.722865676,-0.939007923,-0.316529857
-0.117928163,0.24314681,-0.029088192,-0.200758678,0.346467774,0.073771001,0.431080041,0.138191109,0.008811694,-0.130656255,0.175135816,0.078226488,0.101036866,0.126219605,0.083299366,-0.039233599,0.030367861,0.121790938,0.046381734,-0.009551157,-0.063405816,-0.012553145,-0.119919092,-0.088535391,-0.026064726,0.145061385,-0.093289888,0.053991816,-0.023427758,-0.008012191,-0.939007923,-0.836279304,-1.028184422,-0.355287218
-0.029088192,0.346467774,0.061423289,-0.117928163,0.431080041,-0.111645449,0.491336822,0.008811694,-0.130656255,-0.185294002,-0.026064726,0.126219605,0.030367861,0.121790938,-0.142335693,-0.012553145,-0.088535391,0.062370134,0.097499719,0.046381734,-0.009551157,0.083299366,0.175135816,-0.028905695,-0.120185756,0.073771001,-0.143097861,-0.023427758,-0.093289888,0.145061385,-1.028184422,-0.939007923,-1.101276843,-0.435327749
0.061423289,0.431080041,0.149172617,-0.029088192,0.491336822,-0.12478546,0.522965392,-0.130656255,-0.185294002,-0.115354578,-0.120185756,0.121790938,-0.088535391,0.062370134,0.161684283,0.083299366,-0.028905695,-0.028967931,0.137403898,0.097499719,0.046381734,-0.142335693,-0.026064726,0.070906535,0.083099359,-0.111645449,-0.164641275,-0.093289888,-0.143097861,0.073771001,-1.101276843,-1.028184422,-1.156168751,-0.427320951
0.149172617,0.491336822,0.229849329,0.061423289,0.522965392,0.054489916,0.523369736,-0.185294002,-0.115354578,0.033905105,0.083099359,0.062370134,-0.028905695,-0.028967931,-0.132363042,-0.142335693,0.070906535,-0.112956872,0.160995537,0.137403898,0.097499719,0.161684283,-0.120185756,0.023513794,0.045158635,-0.12478546,-0.155307681,-0.143097861,-0.164641275,-0.111645449,-1.156168751,-1.101276843,-1.191226202,-0.389289943
0.229849329,0.522965392,0.299479635,0.149172617,0.523369736,0.149775775,0.491834453,-0.115354578,0.033905105,0.1612672,0.045158635,-0.028967931,0.070906535,-0.112956872,0.071237617,0.161684283,0.023513794,-0.151763545,0.165129647,0.160995537,0.137403898,-0.132363042,0.083099359,-0.04894332,-0.063834607,0.054489916,-0.118283724,-0.164641275,-0.155307681,-0.12478546,-1.191226202,-1.156168751,-1.205349164,-0.564101789
0.299479635,0.523369736,0.35462377,0.229849329,0.491834453,0.015332862,0.429614392,0.033905105,0.1612672,0.179041819,-0.063834607,-0.112956872,0.023513794,-0.151763545,-0.012484815,-0.132363042,-0.04894332,-0.126561797,0.149032334,0.165129647,0.160995537,0.071237617,0.045158635,-0.014259085,-0.031195519,0.149775775,-0.061668058,-0.155307681,-0.118283724,0.054489916,-1.205349164,-1.191226202,-1.198005758,-0.81103271
0.35462377,0.491834453,0.392547348,0.299479635,0.429614392,-0.14138754,0.339901483,0.1612672,0.179041819,0.074689284,-0.031195519,-0.151763545,-0.04894332,-0.126561797,-0.013315153,0.071237617,-0.014259085,-0.046681828,0.114426877,0.149032334,0.165129647,-0.012484815,-0.063834607,0.023761639,0.066740408,0.015332862,0.003278558,-0.118283724,-0.061668058,0.149775775,-1.198005758,-1.205349164,-1.169248293,-0.978591948
0.392547348,0.429614392,0.411358138,0.35462377,0.339901483,-0.081729952,0.227667972,0.179041819,0.074689284,-0.079605143,0.066740408,-0.126561797,-0.014259085,-0.046681828,0.000137465,-0.012484815,0.023761639,0.054111113,0.065349577,0.114426877,0.149032334,-0.013315153,-0.031195519,0.001738239,0.020983715,-0.14138754,0.06437178,-0.061668058,0.003278558,0.015332862,-1.169248293,-1.198005758,-1.119710654,-0.640318853
0.411358138,0.339901483,0.410101336,0.392547348,0.227667972,0.100172978,0.099393207,0.074689284,-0.079605143,-0.177164106,0.020983715,-0.046681828,0.023761639,0.054111113,0.027624209,-0.013315153,0.001738239,0.132565044,0.007675164,0.065349577,0.114426877,0.000137465,0.066740408,0.003136781,-0.091025264,-0.081729952,0.110786956,0.003278558,0.06437178,-0.14138754,-1.119710654,-1.169248293,-1.050587256,-1.315654256
0.410101336,0.227667972,0.388808521,0.411358138,0.099393207,0.127736173,-0.03731117,-0.079605143,-0.177164106,-0.151661885,-0.091025264,0.054111113,0.001738239,0.132565044,-0.031488053,0.000137465,0.003136781,0.155191895,-0.051591881,0.007675164,0.065349577,0.027624209,0.020983715,0.01285452,0.026805262,0.100172978,0.134961052,0.06437178,0.110786956,-0.081729952,-1.050587256,-1.119710654,-0.963594378,-1.437158905
0.388808521,0.099393207,0.348497756,0.410101336,-0.03731117,-0.036007292,-0.174155922,-0.177164106,-0.151661885,-0.023268773,0.026805262,0.132565044,0.003136781,0.155191895,-0.011377656,0.027624209,0.01285452,0.112960563,-0.105173903,-0.051591881,0.007675164,-0.031488053,-0.091025264,-0.029824816,0.081379838,0.127736173,0.133783678,0.110786956,0.134961052,0.100172978,-0.963594378,-1.050587256,-0.860915261,-1.067555635
0.348497756,-0.03731117,0.291124747,0.388808521,-0.174155922,-0.141126033,-0.302681456,-0.151661885,-0.023268773,0.116776318,0.081379838,0.155191895,0.01285452,0.112960563,0.086547342,-0.031488053,-0.029824816,0.024842078,-0.146419172,-0.105173903,-0.051591881,-0.011377656,0.026805262,-0.027805938,-0.076059595,-0.036007292,0.108899892,0.134961052,0.133783678,0.127736173,-0.860915261,-0.963594378,-0.745130894,-0.681286268
0.291124747,-0.174155922,0.219487419,0.348497756,-0.302681456,-0.034325336,-0.414786286,-0.023268773,0.116776318,0.171633894,-0.076059595,0.112960563,-0.029824816,0.024842078,-0.148116676,-0.011377656,-0.027805938,-0.071102903,-0.170131887,-0.146419172,-0.105173903,0.086547342,0.081379838,0.054033841,-0.032268736,-0.141126033,0.066123582,0.133783678,0.108899892,-0.036007292,-0.745130894,-0.860915261,-0.619138858,-0.565539549
0.219487419,-0.302681456,0.137088587,0.291124747,-0.414786286,0.118503712,-0.503243404,0.116776318,0.171633894,0.106908939,-0.032268736,0.024842078,-0.027805938,-0.071102903,0.151783762,0.086547342,0.054033841,-0.134705283,-0.173229203,-0.170131887,-0.146419172,-0.148116676,-0.076059595,0.041054243,0.087457285,-0.034325336,0.014125506,0.108899892,0.066123582,-0.141126033,-0.619138858,-0.745130894,-0.486062997,0.082111271
0.137088587,-0.414786286,0.047963525,0.219487419,-0.503243404,0.092043229,-0.562171313,0.171633894,0.106908939,-0.027355222,0.087457285,-0.071102903,0.054033841,-0.134705283,-0.091818125,-0.148116676,0.041054243,-0.140907878,-0.155142091,-0.173229203,-0.170131887,0.151783762,-0.032268736,-0.07337141,-0.018422369,0.118503712,-0.037315699,0.066123582,0.014125506,-0.034325336,-0.486062997,-0.619138858,-0.349156904,-0.051658183
0.047963525,-0.503243404,-0.043519034,0.137088587,-0.562171313,-0.06633838,-0.587428761,0.106908939,-0.027355222,-0.135183433,-0.018422369,-0.134705283,0.041054243,-0.140907878,0.011281657,0.151783762,-0.07337141,-0.089684359,-0.117908095,-0.155142091,-0.173229203,-0.091818125,0.087457285,-0.050381426,-0.067143778,0.092043229,-0.079148843,0.014125506,-0.037315699,0.118503712,-0.349156904,-0.486062997,-0.211704453,0.207072938
-0.043519034,-0.562171313,-0.132872571,0.047963525,-0.587428761,-0.121526425,-0.576906505,-0.027355222,-0.135183433,-0.144122996,-0.067143778,-0.140907878,-0.07337141,-0.089684359,0.026630821,-0.091818125,-0.050381426,-0.004772443,-0.065941918,-0.117908095,-0.155142091,0.011281657,-0.018422369,0.085561258,0.047944226,-0.06633838,-0.104628468,-0.037315699,-0.079148843,0.092043229,-0.211704453,-0.349156904,-0.076920615,0.155243125
-0.132872571,-0.587428761,-0.215714402,-0.043519034,-0.576906505,-0.000631033,-0.530695549,-0.135183433,-0.144122996,-0.054729937,0.047944226,-0.089684359,-0.050381426,-0.004772443,0.013411135,0.011281657,0.085561258,0.077533968,-0.005509746,-0.065941918,-0.117908095,0.026630821,-0.067143778,0.053686436,0.039582506,-0.121526425,-0.110363877,-0.079148843,-0.104628468,-0.06633838,-0.076920615,-0.211704453,0.052144231,0.490751381
-0.215714402,-0.576906505,-0.28798223,-0.132872571,-0.530695549,0.114462273,-0.451118863,-0.144122996,-0.054729937,0.064397363,0.039582506,-0.004772443,0.085561258,0.077533968,-0.109175322,0.026630821,0.053686436,0.124102892,0.056029852,-0.005509746,-0.065941918,0.013411135,0.047944226,-0.088652466,-0.063612258,-0.000631033,-0.096684215,-0.104628468,-0.110363877,-0.121526425,0.052144231,-0.076920615,0.172693426,0.915608486
-0.28798223,-0.530695549,-0.346134842,-0.215714402,-0.451118863,0.062683636,-0.342622135,-0.054729937,0.064397363,0.129502142,-0.063612258,0.077533968,0.053686436,0.124102892,0.194283674,0.013411135,-0.088652466,0.118286172,0.111126145,0.056029852,-0.005509746,-0.109175322,0.039582506,-0.049436714,-0.010537304,0.114462273,-0.067303309,-0.110363877,-0.096684215,-0.000631033,0.172693426,0.052144231,0.282263806,0.666686184
-0.346134842,-0.451118863,-0.387326959,-0.28798223,-0.342622135,-0.072817807,-0.211528071,0.064397363,0.129502142,0.10149516,-0.010537304,0.124102892,-0.088652466,0.118286172,-0.205335671,-0.109175322,-0.049436714,0.065547126,0.152967118,0.111126145,0.056029852,0.194283674,-0.063612258,0.081292379,0.073654635,0.062683636,-0.028399766,-0.096684215,-0.067303309,0.114462273,0.282263806,0.172693426,0.378793674,1.107233966
-0.387326959,-0.342622135,-0.409549555,-0.346134842,-0.211528071,-0.099993434,-0.065667619,0.129502142,0.10149516,0.009188885,0.073654635,0.118286172,-0.049436714,0.065547126,0.126703579,0.194283674,0.081292379,-0.010240255,0.176325911,0.152967118,0.111126145,-0.205335671,-0.010537304,0.037225246,-0.030268795,-0.072817807,0.01267206,-0.067303309,-0.028399766,0.062683636,0.378793674,0.282263806,0.460676913,1.355790114
-0.409549555,-0.211528071,-0.411728663,-0.387326959,-0.065667619,0.010087925,0.086090381,0.10149516,0.009188885,-0.077826537,-0.030268795,0.065547126,0.081292379,-0.010240255,-7.86E-05,-0.205335671,0.037225246,-0.077524749,0.178217378,0.176325911,0.152967118,0.126703579,0.073654635,-0.063151507,-0.064417146,-0.099993434,0.048772934,-0.028399766,0.01267206,-0.072817807,0.460676913,0.378793674,0.526801726,1.052668915
-0.411728663,-0.065667619,-0.393777781,-0.409549555,0.086090381,0.099247533,0.234382734,0.009188885,-0.077826537,-0.102391704,-0.064417146,-0.010240255,0.037225246,-0.077524749,-0.10560981,0.126703579,-0.063151507,-0.110003213,1.58E-01,0.178217378,0.176325911,-7.86E-05,-0.030268795,-0.018169957,0.078010915,0.010087925,0.074207658,0.01267206,0.048772934,-0.099993434,0.526801726,0.460676913,0.576572946,1.159619975
-0.393777781,0.086090381,-0.35660129,-0.411728663,0.234382734,0.051018408,0.369935074,-0.077826537,-0.102391704,-0.057756201,0.078010915,-0.077524749,-0.063151507,-0.110003213,0.139318073,-7.86E-05,-0.018169957,-0.096559651,0.11884807,0.15828206,0.178217378,-0.10560981,-0.064417146,0.035391887,0.016514636,0.099247533,0.085581987,0.048772934,0.074207658,0.010087925,0.576572946,0.526801726,0.609917492,1.07788116
-0.35660129,0.234382734,-0.302048764,-0.393777781,0.369935074,-0.060437224,0.484148053,-0.102391704,-0.057756201,0.015450445,0.016514636,-0.110003213,-0.018169957,-0.096559651,-0.096272311,-0.10560981,0.035391887,-0.044708028,0.064660908,0.11884807,0.15828206,0.139318073,0.078010915,-0.005063227,-0.098483882,0.051018408,0.082167181,0.074207658,0.085581987,0.099247533,0.609917492,0.576572946,0.627273032,0.617293655
-0.302048764,0.369935074,-0.232822492,-0.35660129,0.484148053,-0.0860827,0.569649156,-0.057756201,0.015450445,0.065394146,-0.098483882,-0.096559651,0.035391887,-0.044708028,0.014104153,0.139318073,-0.005063227,0.023234355,0.002312335,0.064660908,0.11884807,-0.096272311,0.016514636,-0.000956233,0.05708406,-0.060437224,0.065756644,0.085581987,0.082167181,0.051018408,0.627273032,0.609917492,0.62956054,0.638260968
-0.232822492,0.484148053,-0.152342859,-0.302048764,0.569649156,-0.000217167,0.620774384,0.015450445,0.065394146,0.066567723,0.05708406,-0.044708028,-0.005063227,0.023234355,0.055157928,-0.096272311,-0.000956233,0.079348797,-0.060563053,0.002312335,0.064660908,0.014104153,-0.098483882,0.028648977,0.060176544,-0.0860827,0.040096943,0.082167181,0.065756644,-0.060437224,0.62956054,0.627273032,0.618141897,0.595372995
-0.152342859,0.569649156,-0.064578343,-0.232822492,0.620774384,0.080146909,0.63394802,0.065394146,0.066567723,0.030669935,0.060176544,0.023234355,-0.000956233,0.079348797,-0.075915374,0.014104153,0.028648977,0.101072861,-0.116225604,-0.060563053,0.002312335,0.055157928,0.05708406,-0.035459277,-0.105801493,-0.000217167,0.010047101,0.065756644,0.040096943,-0.0860827,0.618141897,0.62956054,0.594764181,0.709184982
-0.064578343,0.620774384,0.026151377,-0.152342859,0.63394802,0.05527265,0.607934796,0.066567723,0.030669935,-0.011705263,-0.105801493,0.079348797,0.028648977,0.101072861,0.044538196,0.055157928,-0.035459277,0.079903506,-0.157787392,-0.116225604,-0.060563053,-0.075915374,0.060176544,-0.048363179,0.021529372,0.080146909,-0.019346819,0.040096943,0.010047101,-0.000217167,0.594764181,0.618141897,0.56149273,0.550410135
0.026151377,0.63394802,0.115389352,-0.064578343,0.607934796,-0.03677753,0.543946583,0.030669935,-0.011705263,-0.037470826,0.021529372,0.101072861,-0.035459277,0.079903506,0.015315949,-0.075915374,-0.048363179,0.024731737,-0.180069454,-0.157787392,-0.116225604,0.044538196,-0.105801493,0.067848359,0.088014746,0.05527265,-0.043683084,0.010047101,-0.019346819,0.080146909,0.56149273,0.594764181,0.52063533,0.474117208
0.115389352,0.607934796,0.198761691,0.026151377,0.543946583,-0.078798215,0.445594841,-0.011705263,-0.037470826,-0.042419241,0.088014746,0.079903506,-0.048363179,0.024731737,-0.070223398,0.044538196,0.067848359,-0.041459473,-0.180252414,-0.180069454,-0.157787392,0.015315949,0.021529372,0.060548015,-0.089311728,-0.03677753,-0.05980664,-0.019346819,-0.043683084,0.05527265,0.52063533,0.56149273,0.474660218,0.341922878
0.198761691,0.543946583,0.272193304,0.115389352,0.445594841,-0.021823369,0.318689882,-0.037470826,-0.042419241,-0.032982583,-0.089311728,0.024731737,0.067848359,-0.041459473,0.095340168,0.015315949,0.060548015,-0.090514861,-0.158238272,-0.180252414,-0.180069454,-0.070223398,0.088014746,-0.089760578,-0.014640354,-0.078798215,-0.066113039,-0.043683084,-0.05980664,-0.03677753,0.474660218,0.52063533,0.426110669,0.382634865
0.272193304,0.445594841,0.332108363,0.198761691,0.318689882,0.060402493,0.170897811,-0.042419241,-0.032982583,-0.013282529,-0.014640354,-0.041459473,0.060548015,-0.090514861,-0.08460057,-0.070223398,-0.089760578,-0.100524691,-0.116676472,-0.158238272,-0.180252414,0.095340168,-0.089311728,-0.063009783,0.095094413,-0.021823369,-0.06255509,-0.05980664,-0.066113039,-0.078798215,0.426110669,0.474660218,0.377519049,0.151839634
0.332108363,0.318689882,0.375605546,0.272193304,0.170897811,0.065801522,0.011275373,-0.032982583,-0.013282529,0.01610371,0.095094413,-0.090514861,-0.089760578,-0.100524691,0.050219208,0.095340168,-0.063009783,-0.065402217,-0.060648738,-0.116676472,-0.158238272,-0.08460057,-0.014640354,0.095423279,-0.0601038,0.060402493,-0.050412072,-0.066113039,-0.06255509,-0.021823369,0.377519049,0.426110669,0.33132317,0.020281693
0.375605546,0.170897811,0.400599431,0.332108363,0.011275373,-0.011355053,-0.150289006,-0.013282529,0.01610371,0.047749454,-0.0601038,-0.100524691,-0.063009783,-0.065402217,-0.014284208,-0.08460057,0.095423279,0.001461675,0.002950354,-0.060648738,-0.116676472,0.050219208,0.095094413,0.055666515,-0.039960504,0.065801522,-0.031916167,-0.06255509,-0.050412072,0.060402493,0.33132317,0.377519049,0.289787644,-0.443958999
0.400599431,0.011275373,0.405921105,0.375605546,-0.150289006,-0.073918688,-0.303693276,0.01610371,0.047749454,0.061532177,-0.039960504,-0.065402217,0.095423279,0.001461675,-0.002503419,0.050219208,0.055666515,0.071610946,0.066261909,0.002950354,-0.060648738,-0.014284208,-0.0601038,-0.080960006,0.084770333,-0.011355053,-0.009836599,-0.050412072,-0.031916167,0.065801522,0.289787644,0.33132317,0.254932726,-0.180910151
0.405921105,-0.150289006,0.391373103,0.400599431,-0.303693276,-0.042056323,-0.439259987,0.047749454,0.061532177,0.036875391,0.084770333,0.001461675,0.055666515,0.071610946,-0.009820146,-0.014284208,-0.080960006,0.112979385,0.121436064,0.066261909,0.002950354,-0.002503419,-0.039960504,-0.040759976,-0.030215739,-0.073918688,0.01289825,-0.031916167,-0.009836599,-0.011355053,0.254932726,0.289787644,0.228472857,-0.126285829
0.391373103,-0.303693276,0.357736091,0.405921105,-0.439259987,0.04461417,-0.548353979,0.061532177,0.036875391,-0.023722465,-0.030215739,0.071610946,-0.080960006,0.112979385,0.046348194,-0.002503419,-0.040759976,0.104109141,0.161609476,0.121436064,0.066261909,-0.009820146,0.084770333,0.045486915,-0.050456606,-0.042056323,0.033497207,-0.009836599,0.01289825,-0.073918688,0.228472857,0.254932726,0.21176672,0.126031635
0.357736091,-0.439259987,0.306727115,0.391373103,-0.548353979,0.073783531,-0.623939713,0.036875391,-0.023722465,-0.084017737,-0.050456606,0.112979385,-0.040759976,0.104109141,-0.089833457,-0.009820146,0.045486915,0.045003034,0.18176488,0.161609476,0.121436064,0.046348194,-0.030215739,0.022507969,0.064546152,0.04461417,0.049517614,0.01289825,0.033497207,-0.042056323,0.21176672,0.228472857,0.205780246,-0.030256847
0.306727115,-0.548353979,0.240911646,0.357736091,-0.623939713,0.005293313,-0.661041829,-0.023722465,-0.084017737,-0.094292025,0.064546152,0.104109141,0.045486915,0.045003034,0.119035275,0.046348194,0.022507969,-0.040808559,0.179364491,0.18176488,0.161609476,-0.089833457,-0.050456606,0.008204211,-0.006466441,0.073783531,0.059018092,0.033497207,0.049517614,0.04461417,0.205780246,0.21176672,0.21106352,-0.256555753
0.240911646,-0.623939713,0.163573955,0.306727115,-0.661041829,-0.0714178,-0.657078377,-0.084017737,-0.094292025,-0.032710723,-0.006466441,0.045003034,0.022507969,-0.040808559,-0.119444595,-0.089833457,0.008204211,-0.115002748,0.154676555,0.179364491,0.18176488,0.119035275,0.064546152,-0.006267446,-0.048720298,0.005293313,0.060690408,0.049517614,0.059018092,0.073783531,0.21106352,0.205780246,0.22774207,-0.064529976
0.163573955,-0.661041829,0.078552399,0.240911646,-0.657078377,-0.05217373,-0.61204407,-0.094292025,-0.032710723,0.066914245,-0.048720298,-0.040808559,0.008204211,-0.115002748,0.091160391,0.119035275,-0.006267446,-0.141129314,0.110752272,0.154676555,0.179364491,-0.119444595,-0.006466441,-0.073537955,0.041075608,-0.0714178,0.053997456,0.059018092,0.060690408,0.005293313,0.22774207,0.21106352,0.255522547,0.569995767
0.078552399,-0.657078377,-0.009952071,0.163573955,-0.61204407,0.039359414,-0.528530343,-0.032710723,0.066914245,0.13115937,0.041075608,-0.115002748,-0.006267446,-0.141129314,-0.049314343,-0.119444595,-0.073537955,-0.102146875,0.053053875,0.110752272,0.154676555,0.091160391,-0.048720298,-0.002713827,0.009769737,-0.05217373,0.039316939,0.060690408,0.053997456,-0.0714178,0.255522547,0.22774207,0.293712296,0.469802986
